Year,Host_City,Host_Country,Summer,Winter,Discipline,Sport,Event,Ath_Name,Gender,NOC,Home_Adv,Medal,Gold,Silver,Bronze,Total_Medals,Age
1968,Mexico,MEX,True,False,Cycling Track,Cycling,Ind. Pursuit,"JENSEN, Mogens Frey",Men,DEN,False,Silver,1,1,0,2,
1968,Mexico,MEX,True,False,Cycling Track,Cycling,Ind. Pursuit,"KURMANN, Xaver",Men,SUI,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Cycling Track,Cycling,Ind. Pursuit,"REBILLARD, Daniel",Men,FRA,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Sailing,Sailing,Finn,"ALBARELLI, Fabio",Men,ITA,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Sailing,Sailing,Finn,"MANKIN, Valentin",Men,URS,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Sailing,Sailing,Finn,"RAUDASCHL, Hubert",Men,AUT,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Canoe Sprint,Canoe,C-2 1000m,"COVALIOV, Serghei",Men,ROU,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Canoe Sprint,Canoe,C-2 1000m,"PETRIKOVICS, Gyula",Men,HUN,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Canoe Sprint,Canoe,C-2 1000m,"PROKUPETS, Naum",Men,URS,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Canoe Sprint,Canoe,C-1 1000m,"GALKOV, Vitali",Men,URS,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Canoe Sprint,Canoe,C-1 1000m,"LEWE, Detlef",Men,FRG,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Canoe Sprint,Canoe,C-1 1000m,"TATAI, Tibor",Men,HUN,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Wrestling Greco-Roman,Wrestling,97 - 130kg,"KMENT, Petr",Men,TCH,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Wrestling Greco-Roman,Wrestling,97 - 130kg,"KOZMA, István",Men,HUN,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Wrestling Greco-Roman,Wrestling,97 - 130kg,"ROSHCHIN, Anatoli",Men,URS,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Wrestling Freestyle,Wrestling,87 - 97kg,"AYIK, Ahmet",Men,TUR,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Wrestling Freestyle,Wrestling,87 - 97kg,"CSATÁRI, József",Men,HUN,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Wrestling Freestyle,Wrestling,87 - 97kg,"LOMIDZE, Shota",Men,URS,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Wrestling Greco-Roman,Wrestling,87 - 97kg,"MARTINESCU, Nicolae",Men,ROU,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Wrestling Greco-Roman,Wrestling,87 - 97kg,"RADEV, Boyan Aleksandrov",Men,BUL,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Wrestling Greco-Roman,Wrestling,87 - 97kg,"YAKOVENKO, Nikolai",Men,URS,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Weightlifting,Weightlifting,82.5-90kg,"GOLAB, Marek",Men,POL,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Weightlifting,Weightlifting,82.5-90kg,"KANGASNIEMI, Kaarlo",Men,FIN,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Weightlifting,Weightlifting,82.5-90kg,"TALTS, Jaan",Men,URS,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,800m,"DOUBELL, Ralph",Men,AUS,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,800m,"FARRELL, Thomas Francis",Men,USA,False,Bronze,0,0,1,1,24.0
1968,Mexico,MEX,True,False,Athletics,Athletics,800m,"KIPRUGUT, Wilson",Men,KEN,False,Silver,0,1,0,1,31.0
1968,Mexico,MEX,True,False,Wrestling Freestyle,Wrestling,78 - 87kg,"GARDJEV, Prodan Stoyanov",Men,BUL,False,Bronze,0,0,1,1,32.0
1968,Mexico,MEX,True,False,Wrestling Freestyle,Wrestling,78 - 87kg,"GUREVICH, Boris",Men,URS,False,Gold,1,0,0,1,37.0
1968,Mexico,MEX,True,False,Wrestling Freestyle,Wrestling,78 - 87kg,"JIGJIDYM, Munkbat",Men,MGL,False,Silver,0,1,0,1,27.0
1968,Mexico,MEX,True,False,Wrestling Greco-Roman,Wrestling,78 - 87kg,"METZ, Lothar",Men,GDR,False,Gold,1,0,0,1,29.0
1968,Mexico,MEX,True,False,Wrestling Greco-Roman,Wrestling,78 - 87kg,"OLEINIK, Valentin",Men,URS,False,Silver,0,1,0,1,29.0
1968,Mexico,MEX,True,False,Wrestling Greco-Roman,Wrestling,78 - 87kg,"SIMIC, Branislav",Men,YUG,False,Bronze,0,0,1,1,33.0
1968,Mexico,MEX,True,False,Weightlifting,Weightlifting,75-82.5kg,"OZIMEK, Norbert",Men,POL,False,Bronze,0,0,1,1,23.0
1968,Mexico,MEX,True,False,Weightlifting,Weightlifting,75-82.5kg,"SELITSKY, Boris",Men,URS,False,Gold,1,0,0,1,30.0
1968,Mexico,MEX,True,False,Boxing,Boxing,75 - 81kg,"DRAGAN, Stanislaw",Men,POL,False,Bronze,0,0,1,1,27.0
1968,Mexico,MEX,True,False,Boxing,Boxing,75 - 81kg,"MONEA, Ion",Men,ROU,False,Silver,0,1,0,1,28.0
1968,Mexico,MEX,True,False,Boxing,Boxing,75 - 81kg,"POZNYAK, Daniel",Men,URS,False,Gold,1,0,0,1,29.0
1968,Mexico,MEX,True,False,Boxing,Boxing,75 - 81kg,"STANKOV, Georghi",Men,BUL,False,Bronze,0,0,1,1,25.0
1968,Mexico,MEX,True,False,Boxing,Boxing,71-75kg,"FINNEGAN, Christopher",Men,GBR,False,Gold,1,0,0,1,24.0
1968,Mexico,MEX,True,False,Boxing,Boxing,71-75kg,"JONES, Alfred",Men,USA,False,Bronze,0,0,1,1,22.0
1968,Mexico,MEX,True,False,Boxing,Boxing,71-75kg,"KISELEV, Aleksy",Men,URS,False,Silver,0,1,0,1,30.0
1968,Mexico,MEX,True,False,Boxing,Boxing,71-75kg,"ZARAGOZA, Agustin",Men,MEX,True,Bronze,0,0,1,1,27.0
1968,Mexico,MEX,True,False,Wrestling Freestyle,Wrestling,70 - 78kg,"ATALAY, Mahmut",Men,TUR,False,Gold,1,0,0,1,34.0
1968,Mexico,MEX,True,False,Wrestling Greco-Roman,Wrestling,70 - 78kg,"BAJKÓ, Károly",Men,HUN,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Wrestling Freestyle,Wrestling,70 - 78kg,"DAGVASUREN, Purev",Men,MGL,False,Bronze,0,0,1,1,25.0
1968,Mexico,MEX,True,False,Wrestling Freestyle,Wrestling,70 - 78kg,"ROBIN, Daniel",Men,FRA,False,Silver,0,2,0,2,25.0
1968,Mexico,MEX,True,False,Wrestling Greco-Roman,Wrestling,70 - 78kg,"VESPER, Rudolf",Men,GDR,False,Gold,1,0,0,1,29.0
1968,Mexico,MEX,True,False,Weightlifting,Weightlifting,67.5-75kg,"BAKOS, Károly",Men,HUN,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Weightlifting,Weightlifting,67.5-75kg,"KURENTSOV, Viktor",Men,URS,False,Gold,1,0,0,1,27.0
1968,Mexico,MEX,True,False,Weightlifting,Weightlifting,67.5-75kg,"OHUCHI, Masashi",Men,JPN,False,Silver,0,1,0,1,25.0
1968,Mexico,MEX,True,False,Boxing,Boxing,67 - 71kg,"BALDWIN, John",Men,USA,False,Bronze,0,0,1,1,19.0
1968,Mexico,MEX,True,False,Boxing,Boxing,67 - 71kg,"GARBEY, Rolando",Men,CUB,False,Silver,0,1,0,1,21.0
1968,Mexico,MEX,True,False,Boxing,Boxing,67 - 71kg,"LAGUTIN, Boris",Men,URS,False,Gold,1,0,0,1,30.0
1968,Mexico,MEX,True,False,Boxing,Boxing,67 - 71kg,"MEIER, Günther",Men,FRG,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Boxing,Boxing,63.5 - 67kg,"BESSALA, Joseph",Men,CMR,False,Silver,0,1,0,1,27.0
1968,Mexico,MEX,True,False,Boxing,Boxing,63.5 - 67kg,"GUILLOTI, Mario",Men,ARG,False,Bronze,0,0,1,1,22.0
1968,Mexico,MEX,True,False,Boxing,Boxing,63.5 - 67kg,"MUSALINOV, Vladimir",Men,URS,False,Bronze,0,0,1,1,24.0
1968,Mexico,MEX,True,False,Boxing,Boxing,63.5 - 67kg,"WOLKE, Manfred",Men,GDR,False,Gold,1,0,0,1,25.0
1968,Mexico,MEX,True,False,Wrestling Freestyle,Wrestling,63 - 70kg,"DANZANDARJAA, Sereeter",Men,MGL,False,Bronze,0,0,1,1,25.0
1968,Mexico,MEX,True,False,Wrestling Greco-Roman,Wrestling,63 - 70kg,"GALAKTOPOULOS, Petros",Men,GRE,False,Bronze,0,0,1,1,23.0
1968,Mexico,MEX,True,False,Wrestling Greco-Roman,Wrestling,63 - 70kg,"HORVAT, Stevan",Men,YUG,False,Silver,0,1,0,1,36.0
1968,Mexico,MEX,True,False,Wrestling Freestyle,Wrestling,63 - 70kg,"MOVAHED-ARDABILI, Abdollah",Men,IRI,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Wrestling Greco-Roman,Wrestling,63 - 70kg,"NUMEMURA, Munji",Men,JPN,False,Gold,1,0,0,1,25.0
1968,Mexico,MEX,True,False,Wrestling Freestyle,Wrestling,63 - 70kg,"VALTCHEV, Enyu Dimov",Men,BUL,False,Silver,0,1,0,1,32.0
1968,Mexico,MEX,True,False,Weightlifting,Weightlifting,60-67.5kg,"BASZANOWSKI, Waldemar",Men,POL,False,Gold,1,0,0,1,33.0
1968,Mexico,MEX,True,False,Weightlifting,Weightlifting,60-67.5kg,"JALAYER, Parviz",Men,IRI,False,Silver,0,1,0,1,29.0
1968,Mexico,MEX,True,False,Weightlifting,Weightlifting,60-67.5kg,"ZIELINSKI, Marian",Men,POL,False,Bronze,0,0,1,1,39.0
1968,Mexico,MEX,True,False,Boxing,Boxing,60 - 63.5kg,"KULEJ, Jerzy",Men,POL,False,Gold,1,0,0,1,28.0
1968,Mexico,MEX,True,False,Boxing,Boxing,60 - 63.5kg,"NILSSON, Arto",Men,FIN,False,Bronze,0,0,1,1,20.0
1968,Mexico,MEX,True,False,Boxing,Boxing,60 - 63.5kg,"REQUEIFEROS BLANCO, Enrique",Men,CUB,False,Silver,0,1,0,1,20.0
1968,Mexico,MEX,True,False,Boxing,Boxing,60 - 63.5kg,"WALLINGTON, James",Men,USA,False,Bronze,0,0,1,1,24.0
1968,Mexico,MEX,True,False,Wrestling Greco-Roman,Wrestling,57 - 63kg,"FUJIMOTO, Hideo",Men,JPN,False,Silver,0,1,0,1,24.0
1968,Mexico,MEX,True,False,Wrestling Freestyle,Wrestling,57 - 63kg,"KANEKO, Masaaki",Men,JPN,False,Gold,1,0,0,1,28.0
1968,Mexico,MEX,True,False,Wrestling Greco-Roman,Wrestling,57 - 63kg,"POPESCU, Simion",Men,ROU,False,Bronze,0,0,1,1,28.0
1968,Mexico,MEX,True,False,Wrestling Greco-Roman,Wrestling,57 - 63kg,"RURUA, Roman",Men,URS,False,Gold,1,0,0,1,26.0
1968,Mexico,MEX,True,False,Wrestling Freestyle,Wrestling,57 - 63kg,"SEYED-ABBASSI, Shamseddin",Men,IRI,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Wrestling Freestyle,Wrestling,57 - 63kg,"TODOROV, Enyu Dinev",Men,BUL,False,Silver,0,1,0,1,25.0
1968,Mexico,MEX,True,False,Boxing,Boxing,57 - 60kg,"CUTOV, Calistrat",Men,ROU,False,Bronze,0,0,1,1,20.0
1968,Mexico,MEX,True,False,Boxing,Boxing,57 - 60kg,"GRUDZIEN, Jozef",Men,POL,False,Silver,0,1,0,1,29.0
1968,Mexico,MEX,True,False,Boxing,Boxing,57 - 60kg,"HARRIS, Ronald Woodson",Men,USA,False,Gold,1,0,0,1,21.0
1968,Mexico,MEX,True,False,Boxing,Boxing,57 - 60kg,"VUJIN, Zvonimir",Men,YUG,False,Bronze,0,0,1,1,25.0
1968,Mexico,MEX,True,False,Weightlifting,Weightlifting,56 - 60kg,"MIYAKE, Yoshinobu",Men,JPN,False,Gold,1,0,0,1,29.0
1968,Mexico,MEX,True,False,Weightlifting,Weightlifting,56 - 60kg,"MIYAKE, Yoshiyuki",Men,JPN,False,Bronze,0,0,1,1,23.0
1968,Mexico,MEX,True,False,Weightlifting,Weightlifting,56 - 60kg,"SHANIDZE, Dito",Men,URS,False,Silver,0,1,0,1,31.0
1968,Mexico,MEX,True,False,Boxing,Boxing,54 - 57kg,"MIKAILOV, Ivan",Men,BUL,False,Bronze,0,0,1,1,24.0
1968,Mexico,MEX,True,False,Boxing,Boxing,54 - 57kg,"ROBINSON, Albert",Men,USA,False,Silver,0,1,0,1,21.0
1968,Mexico,MEX,True,False,Boxing,Boxing,54 - 57kg,"ROLDAN, Antonio",Men,MEX,True,Gold,1,0,0,1,22.0
1968,Mexico,MEX,True,False,Boxing,Boxing,54 - 57kg,"WARUINGE, Philip",Men,KEN,False,Bronze,0,0,1,1,23.0
1968,Mexico,MEX,True,False,Wrestling Greco-Roman,Wrestling,52 - 57kg,"BACIU, Ion",Men,ROU,False,Silver,0,1,0,1,24.0
1968,Mexico,MEX,True,False,Wrestling Freestyle,Wrestling,52 - 57kg,"BEHM, Donald",Men,USA,False,Silver,0,1,0,1,23.0
1968,Mexico,MEX,True,False,Wrestling Greco-Roman,Wrestling,52 - 57kg,"KOCHERGIN, Ivan",Men,URS,False,Bronze,0,0,1,1,33.0
1968,Mexico,MEX,True,False,Wrestling Freestyle,Wrestling,52 - 57kg,"TALEBI, Abutaleb",Men,IRI,False,Bronze,0,0,1,1,23.0
1968,Mexico,MEX,True,False,Wrestling Freestyle,Wrestling,52 - 57kg,"UETAKE, Yojiro",Men,JPN,False,Gold,1,0,0,1,25.0
1968,Mexico,MEX,True,False,Wrestling Greco-Roman,Wrestling,52 - 57kg,"VARGA, Janos",Men,HUN,False,Gold,1,0,0,1,29.0
1968,Mexico,MEX,True,False,Boxing,Boxing,51 - 54kg,"CHANG, Kyou-Chull",Men,KOR,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Boxing,Boxing,51 - 54kg,"MORIOKA, Eiji",Men,JPN,False,Bronze,0,0,1,1,22.0
1968,Mexico,MEX,True,False,Boxing,Boxing,51 - 54kg,"MUKWANGA, Eridadi",Men,UGA,False,Silver,0,1,0,1,25.0
1968,Mexico,MEX,True,False,Boxing,Boxing,51 - 54kg,"SOKOLOV, Valeri",Men,URS,False,Gold,1,0,0,1,22.0
1968,Mexico,MEX,True,False,Shooting,Shooting,50m rifle prone,"BALLINGER, Ian",Men,NZL,False,Bronze,0,0,1,1,43.0
1968,Mexico,MEX,True,False,Shooting,Shooting,50m rifle prone,"HAMMERL, László",Men,HUN,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Shooting,Shooting,50m rifle prone,"KURKA, Jan",Men,TCH,False,Gold,1,0,0,1,25.0
1968,Mexico,MEX,True,False,Shooting,Shooting,50m rifle 3 positions,"KLINGNER, Bernd",Men,FRG,False,Gold,1,0,0,1,28.0
1968,Mexico,MEX,True,False,Shooting,Shooting,50m rifle 3 positions,"PARKHIMOVICH, Vitaly",Men,URS,False,Bronze,0,0,1,1,25.0
1968,Mexico,MEX,True,False,Shooting,Shooting,50m rifle 3 positions,"WRITER, John",Men,USA,False,Silver,0,1,0,1,24.0
1968,Mexico,MEX,True,False,Shooting,Shooting,50m pistol,"KOSYKH, Grigori",Men,URS,False,Gold,1,0,0,1,34.0
1968,Mexico,MEX,True,False,Shooting,Shooting,50m pistol,"MERTEL, Heinz",Men,FRG,False,Silver,0,1,0,1,32.0
1968,Mexico,MEX,True,False,Shooting,Shooting,50m pistol,"VOLLMAR, Harald",Men,GDR,False,Bronze,0,0,1,1,21.0
1968,Mexico,MEX,True,False,Athletics,Athletics,50km walk,"HÖHNE, Christoph",Men,GDR,False,Gold,1,0,0,1,27.0
1968,Mexico,MEX,True,False,Athletics,Athletics,50km walk,"KISS, Antal",Men,HUN,False,Silver,0,1,0,1,33.0
1968,Mexico,MEX,True,False,Athletics,Athletics,50km walk,"YOUNG, Larry",Men,USA,False,Bronze,0,0,1,1,25.0
1968,Mexico,MEX,True,False,Sailing,Sailing,5.5m,"AISHER, Robin",Men,GBR,False,Bronze,0,0,1,1,34.0
1968,Mexico,MEX,True,False,Sailing,Sailing,5.5m,"DUNAND, Bernhard",Men,SUI,False,Silver,0,1,0,1,32.0
1968,Mexico,MEX,True,False,Sailing,Sailing,5.5m,"SUNDELIN, Jörgen",Men,SWE,False,Gold,1,0,0,1,23.0
1968,Mexico,MEX,True,False,Athletics,Athletics,4x400m relay,"ASATI, Charles",Men,KEN,False,Silver,0,1,0,1,22.0
1968,Mexico,MEX,True,False,Athletics,Athletics,4x400m relay,"JELLINGHAUS, Martin",Men,FRG,False,Bronze,0,0,1,1,24.0
1968,Mexico,MEX,True,False,Athletics,Athletics,4x400m relay,"MATTHEWS, Vince",Men,USA,False,Gold,1,0,0,1,21.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,4x200m freestyle,"BURE, Vladimir",Men,URS,False,Bronze,0,0,1,1,18.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,4x200m freestyle,"WHITE, Graham",Men,AUS,False,Silver,0,1,0,1,17.0
1968,Mexico,MEX,True,False,Athletics,Athletics,4x100m relay,"BAMBUCK, Roger",Men,FRA,False,Bronze,0,0,1,1,23.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,4x100m medley,"GREGOR, Horst-Günther",Men,GDR,False,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Swimming,Aquatics,4x100m medley,"GROMAK, Yuri",Men,URS,False,Bronze,0,0,1,1,20.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,4x100m freestyle,"BELITS-GEIMAN, Semyon",Men,URS,False,Silver,0,1,1,2,
1968,Mexico,MEX,True,False,Swimming,Aquatics,4x100m freestyle,"CUSACK, Robert",Men,AUS,False,Bronze,0,0,1,1,18.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,4x100m freestyle,"RERYCH, Stephen Karl",Men,USA,False,Gold,2,0,0,2,22.0
1968,Mexico,MEX,True,False,Boxing,Boxing,48 - 51kg,"DE OLIVEIRA, Servilio",Men,BRA,False,Bronze,0,0,1,1,20.0
1968,Mexico,MEX,True,False,Boxing,Boxing,48 - 51kg,"DELGADO, Ricardo",Men,MEX,True,Gold,1,0,0,1,21.0
1968,Mexico,MEX,True,False,Boxing,Boxing,48 - 51kg,"OLECH, Artur",Men,POL,False,Silver,0,1,0,1,28.0
1968,Mexico,MEX,True,False,Boxing,Boxing,48 - 51kg,"RWABWOGO, Leo",Men,UGA,False,Bronze,0,0,1,1,19.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,400m medley,"HOLTHAUS, Michael",Men,FRG,False,Bronze,0,0,1,1,18.0
1968,Mexico,MEX,True,False,Athletics,Athletics,400m hurdles,"HEMERY, David",Men,GBR,False,Gold,1,0,0,1,24.0
1968,Mexico,MEX,True,False,Athletics,Athletics,400m hurdles,"HENNIGE, Gerhard",Men,FRG,False,Silver,0,1,1,2,28.0
1968,Mexico,MEX,True,False,Athletics,Athletics,400m hurdles,"SHERWOOD, John",Men,GBR,False,Bronze,0,0,1,1,23.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,400m freestyle,"HUTTON, Ralph",Men,CAN,False,Silver,0,1,0,1,20.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,400m freestyle,"MOSCONI, Alain",Men,FRA,False,Bronze,0,0,1,1,19.0
1968,Mexico,MEX,True,False,Athletics,Athletics,400m,"EVANS, Lee",Men,USA,False,Gold,2,0,0,2,21.0
1968,Mexico,MEX,True,False,Athletics,Athletics,400m,"FREEMAN, Ron",Men,USA,False,Bronze,1,0,1,2,21.0
1968,Mexico,MEX,True,False,Athletics,Athletics,400m,"JAMES, Larry",Men,USA,False,Silver,1,1,0,2,21.0
1968,Mexico,MEX,True,False,Rowing,Rowing,4- with coxwain,"BOLLIGER, Peter",Men,SUI,False,Bronze,0,0,1,1,31.0
1968,Mexico,MEX,True,False,Rowing,Rowing,4- with coxwain,"COLE, Warren",Men,NZL,False,Gold,1,0,0,1,28.0
1968,Mexico,MEX,True,False,Rowing,Rowing,4- with coxwain,"GELPKE, Manfred",Men,GDR,False,Silver,0,1,0,1,28.0
1968,Mexico,MEX,True,False,Shooting,Shooting,300m free rifle,"ANDERSON, Gary",Men,USA,False,Gold,1,0,0,1,29.0
1968,Mexico,MEX,True,False,Shooting,Shooting,300m free rifle,"KORNEV, Valentin",Men,URS,False,Silver,0,1,0,1,26.0
1968,Mexico,MEX,True,False,Shooting,Shooting,300m free rifle,"MÜLLER, Kurt",Men,SUI,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,3000m steeple,"BIWOTT, Amos",Men,KEN,False,Gold,1,0,0,1,21.0
1968,Mexico,MEX,True,False,Athletics,Athletics,3000m steeple,"KOGO, Benjamin",Men,KEN,False,Silver,0,1,0,1,24.0
1968,Mexico,MEX,True,False,Athletics,Athletics,3000m steeple,"YOUNG, George",Men,USA,False,Bronze,0,0,1,1,31.0
1968,Mexico,MEX,True,False,Shooting,Shooting,25m rapid pistol,"ROSCA, Marcel",Men,ROU,False,Silver,0,1,0,1,25.0
1968,Mexico,MEX,True,False,Shooting,Shooting,25m rapid pistol,"SULEIMANOV, Renart",Men,URS,False,Bronze,0,0,1,1,31.0
1968,Mexico,MEX,True,False,Shooting,Shooting,25m rapid pistol,"ZAPEDZKI, Józef",Men,POL,False,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,20km walk,"GOLUBNICHY, Vladimir",Men,URS,False,Gold,1,0,0,1,32.0
1968,Mexico,MEX,True,False,Athletics,Athletics,20km walk,"PEDRAZA, José",Men,MEX,True,Silver,0,1,0,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,20km walk,"SMAGA, Nikolay",Men,URS,False,Bronze,0,0,1,1,30.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,200m medley,"BUCKINGHAM, Gregory F.",Men,USA,False,Silver,0,1,0,1,23.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,200m freestyle,"SCHOLLANDER, Don",Men,USA,False,Silver,1,1,0,2,22.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,200m butterfly,"FERRIS, John",Men,USA,False,Bronze,0,0,2,2,19.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,200m butterfly,"ROBIE, Carl",Men,USA,False,Gold,1,0,0,1,23.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,200m butterfly,"WOODROFFE, Martin",Men,GBR,False,Silver,0,1,0,1,18.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,200m breaststroke,"JOB, Brian",Men,USA,False,Bronze,0,0,1,1,17.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,200m breaststroke,"MUÑOZ, Felipe",Men,MEX,True,Gold,1,0,0,1,
1968,Mexico,MEX,True,False,Swimming,Aquatics,200m backstroke,"HORSLEY, Jack",Men,USA,False,Bronze,0,0,1,1,17.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,200m backstroke,"IVEY, Mitchell",Men,USA,False,Silver,0,1,0,1,19.0
1968,Mexico,MEX,True,False,Athletics,Athletics,200m,"CARLOS, John",Men,USA,False,Bronze,0,0,1,1,23.0
1968,Mexico,MEX,True,False,Athletics,Athletics,200m,"SMITH, Tommie",Men,USA,False,Gold,1,0,0,1,24.0
1968,Mexico,MEX,True,False,Cycling Track,Cycling,2000m tandem,"GOENS, Daniel",Men,BEL,False,Bronze,0,0,1,1,20.0
1968,Mexico,MEX,True,False,Cycling Track,Cycling,2000m tandem,"JANSEN, Johannes Hendrikus",Men,NED,False,Silver,0,1,0,1,23.0
1968,Mexico,MEX,True,False,Cycling Track,Cycling,2000m tandem,"MORELON, Daniel",Men,FRA,False,Gold,2,0,0,2,24.0
1968,Mexico,MEX,True,False,Cycling Track,Cycling,1km time trial,"FREDBORG, Niels Christian",Men,DEN,False,Silver,0,1,0,1,22.0
1968,Mexico,MEX,True,False,Cycling Track,Cycling,1km time trial,"KIERZKOWSKI, Janusz",Men,POL,False,Bronze,0,0,1,1,21.0
1968,Mexico,MEX,True,False,Cycling Track,Cycling,1km time trial,"TRENTIN, Pierre",Men,FRA,False,Gold,2,0,1,3,24.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,1500m freestyle,"BROUGH, Gregory",Men,AUS,False,Bronze,0,0,1,1,17.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,1500m freestyle,"BURTON, Michael",Men,USA,False,Gold,2,0,0,2,21.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,1500m freestyle,"KINSELLA, John",Men,USA,False,Silver,0,1,0,1,16.0
1968,Mexico,MEX,True,False,Athletics,Athletics,1500m,"KEINO, Kip",Men,KEN,False,Gold,1,1,0,2,28.0
1968,Mexico,MEX,True,False,Athletics,Athletics,1500m,"RYUN, Jim",Men,USA,False,Silver,0,1,0,1,21.0
1968,Mexico,MEX,True,False,Athletics,Athletics,1500m,"TÜMMLER, Bodo",Men,FRG,False,Bronze,0,0,1,1,
1968,Mexico,MEX,True,False,Athletics,Athletics,110m hurdles,"DAVENPORT, Willie",Men,USA,False,Gold,1,0,0,1,25.0
1968,Mexico,MEX,True,False,Athletics,Athletics,110m hurdles,"HALL, Ervin",Men,USA,False,Silver,0,1,0,1,21.0
1968,Mexico,MEX,True,False,Athletics,Athletics,110m hurdles,"OTTOZ, Eddy",Men,ITA,False,Bronze,0,0,1,1,24.0
1968,Mexico,MEX,True,False,Diving,Aquatics,10m platform,"DIBIASI, Klaus",Men,ITA,False,Gold,1,1,0,2,21.0
1968,Mexico,MEX,True,False,Diving,Aquatics,10m platform,"GAXIOLA, Alvaro",Men,MEX,True,Silver,0,1,0,1,31.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,100m freestyle,"WENDEN, Mike",Men,AUS,False,Gold,2,1,1,4,19.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,100m butterfly,"RUSSELL, Douglas Albert",Men,USA,False,Gold,2,0,0,2,22.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,100m breaststroke,"MCKENZIE, Donald Ward Jr.",Men,USA,False,Gold,2,0,0,2,21.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,100m breaststroke,"PANKIN, Nikolai",Men,URS,False,Bronze,0,0,1,1,19.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,100m backstroke,"HICKCOX, Charles",Men,USA,False,Silver,3,1,0,4,21.0
1968,Mexico,MEX,True,False,Swimming,Aquatics,100m backstroke,"MATTHES, Roland",Men,GDR,False,Gold,2,1,0,3,18.0
1968,Mexico,MEX,True,False,Athletics,Athletics,100m,"GREENE, Charlie",Men,USA,False,Bronze,1,0,1,2,23.0
1968,Mexico,MEX,True,False,Athletics,Athletics,100m,"MILLER, Lennox",Men,JAM,False,Silver,0,1,0,1,22.0
1968,Mexico,MEX,True,False,Athletics,Athletics,10000m,"GAMMOUDI, Mohamed",Men,TUN,False,Bronze,1,0,1,2,30.0
