Country,Host_City,Year,Education_Index,Gold,Silver,Bronze,Total_Medals,Ath_Rating,Gold_Share,Medal_Share,Rating_Share,norm_Gold_Share,norm_Medal_Share,norm_Rating_Share
Serbia,Beijing,2008,0.696622222,0,1,14,15,16,0.0,0.007356547327121138,0.003964321110009911,0.0,0.021805666160718946,0.010925820662971758
Serbia,London,2012,0.695444444,1,1,14,16,19,0.0015772870662460567,0.00823045267489712,0.00494148244473342,0.0033853966299915365,0.024581049302280177,0.013798454291637622
Serbia and Montenegro,Athens,2004,0.6903111108000001,0,14,0,14,28,0.0,0.007021063189568706,0.007056451612903226,0.0,0.020740222377826672,0.020015985972621646
Singapore,Beijing,2008,0.7144441999999999,0,3,0,3,6,0.0,0.0014713094654242277,0.0014866204162537165,0.0,0.003115095165816992,0.003641940220990586
Singapore,London,2012,0.7588888890000001,0,0,4,4,4,0.0,0.00205761316872428,0.0010403120936280884,0.0,0.004977101638388672,0.0023298945528199334
Slovak Republic,Athens,2004,0.7758,3,2,5,10,18,0.004559270516717325,0.0050150451354062184,0.0045362903225806455,0.009785751352954258,0.014369430960473767,0.012607280966614589
Slovak Republic,Atlanta,1996,0.7148844440000001,1,1,1,3,6,0.0016260162601626016,0.0016155088852988692,0.0016233766233766235,0.0034899861193733893,0.0035730493824395228,0.004043972583047988
Slovak Republic,Beijing,2008,0.7998555559999999,4,6,0,10,24,0.006006006006006006,0.004904364884747425,0.005946481665014866,0.012890939720208014,0.014017928246176464,0.016752925016556695
Slovak Republic,London,2012,0.8021,0,1,4,5,6,0.0,0.00257201646090535,0.0015604681404421327,0.0,0.006610763943712964,0.0038590358513289585
Slovak Republic,Sydney,2000,0.743044444,2,3,1,6,13,0.0029895366218236174,0.002973240832507433,0.003231419338801889,0.006416566407816545,0.007884988160056092,0.008771254984135666
Slovak Republic,Turin,2006,0.789277778,0,1,0,1,2,0.0,0.0018832391713747645,0.001885014137606032,0.0,0.004423317806075352,0.004813127783103675
Slovak Republic,Vancouver,2010,0.8048777779999999,1,1,1,3,6,0.005681818181818182,0.005671077504725898,0.005671077504725898,0.012195121951219513,0.01645288448637557,0.0159432989863327
Slovenia,Athens,2004,0.832319172,0,2,3,5,7,0.0,0.0025075225677031092,0.0017641129032258064,0.0,0.006405941688782635,0.004457705460006824
Slovenia,Atlanta,1996,0.7382000000000001,0,2,0,2,4,0.0,0.0010770059235325794,0.0010822510822510823,0.0,0.0018628503939901828,0.0024531857072992865
Slovenia,Barcelone,1992,0.7077800002,0,0,6,6,6,0.0,0.0035046728971962616,0.0017699115044247787,0.0,0.009572731114114016,0.004474752037896752
Slovenia,Beijing,2008,0.85409139,1,2,2,5,9,0.0015015015015015015,0.0024521824423737125,0.0022299306243805748,0.0032227349300520034,0.006230190331633984,0.005827104353584937
Slovenia,Lillehammer,1994,0.7187933334000001,0,0,3,3,3,0.0,0.008746355685131196,0.004373177842565598,0.0,0.026219474471468388,0.01212776711491384
Slovenia,London,2012,0.8630833309999999,1,1,3,5,8,0.0015772870662460567,0.00257201646090535,0.002080624187256177,0.0033853966299915365,0.006610763943712964,0.005388177149837983
Slovenia,Salt Lake City,2002,0.813059586,0,0,4,4,4,0.0,0.008316008316008316,0.004149377593360996,0.0,0.0248527602886127,0.011469844928347945
Slovenia,Sydney,2000,0.7938,3,0,0,3,9,0.004484304932735426,0.0014866204162537165,0.0022371364653243847,0.009624849611724818,0.003163720288573798,0.0058482878984945025
Slovenia,Vancouver,2010,0.864089351,0,2,1,3,5,0.0,0.005671077504725898,0.004725897920604915,0.0,0.01645288448637557,0.013164684481244231
South Africa,Athens,2004,0.6585064424,4,3,3,10,21,0.0060790273556231,0.0050150451354062184,0.005292338709677419,0.01304766847060568,0.014369430960473767,0.014829892468416705
South Africa,Atlanta,1996,0.6403889079999999,3,1,1,5,12,0.004878048780487805,0.0026925148088314485,0.003246753246753247,0.010469958358120167,0.006993447359338201,0.008816333210294094
South Africa,Barcelone,1992,0.5743784446,0,3,0,3,6,0.0,0.0017523364485981308,0.0017699115044247787,0.0,0.00400759176560276,0.004474752037896752
South Africa,Beijing,2008,0.669089608,0,1,0,1,2,0.0,0.0004904364884747426,0.0004955401387512388,0.0,0.0,0.0007283880441981171
South Africa,London,2012,0.6954471640000001,6,2,1,9,23,0.00946372239747634,0.004629629629629629,0.0059817945383615085,0.02031237977994922,0.013145413165010129,0.016856736888655674
South Africa,Sydney,2000,0.655240096,0,2,3,5,7,0.0,0.002477700693756194,0.0017399950285856326,0.0,0.006311232202895327,0.00438680435567392
Soviet Union,Calgary,1988,0.6188358891,41,14,12,67,163,0.4659090909090909,0.2537878787878788,0.3087121212121212,1.0,0.8044320279620853,0.9068155245704363
Soviet Union,Lake Placid,1980,0.56763305575,18,29,7,54,119,0.25,0.24770642201834864,0.27293577981651373,0.5365853658536586,0.7851182972048111,0.8016411610834361
Soviet Union,Moscow,1980,0.56763305575,186,125,122,433,930,0.40969162995594716,0.31536780772032047,0.3404099560761347,0.8793381325883745,1.0,1.0
Soviet Union,Sarajevo,1984,0.59725305575,29,15,12,56,129,0.3918918918918919,0.25225225225225223,0.2905405405405405,0.8411338167435729,0.799555124519901,0.8533951815131995
Soviet Union,Seoul,1988,0.6188358891,134,65,95,294,627,0.2648221343873518,0.19016817593790428,0.20470127326150833,0.5683987274655357,0.6023860613018421,0.6010471228217887
Spain,Albertville,1992,0.6349991112,0,0,1,1,1,0.0,0.0030864197530864196,0.0015432098765432098,0.0,0.008244426249037254,0.0038083004533074395
Spain,Athens,2004,0.7381409914,4,15,9,28,51,0.0060790273556231,0.014042126379137413,0.012852822580645162,0.01304766847060568,0.04303799233856185,0.037056007486437885
Spain,Atlanta,1996,0.6992796257999999,24,21,22,67,136,0.03902439024390244,0.03607969843834141,0.0367965367965368,0.08375966686496134,0.11302578464319725,0.10744511950671362
Spain,Barcelone,1992,0.6349991112,47,20,2,69,183,0.08362989323843416,0.04030373831775701,0.05398230088495575,0.1794983074385904,0.12644065743285038,0.15796738445969538
Spain,Beijing,2008,0.762743293,7,48,17,72,134,0.010510510510510511,0.03531142717018146,0.033201189296333006,0.022559144510364025,0.1105858783865032,0.0968756098783496
Spain,London,2012,0.794396973,6,34,25,65,111,0.00946372239747634,0.03343621399176955,0.028868660598179455,0.02031237977994922,0.10463050226317047,0.08413895402305278
Spain,Los Angeles,1984,0.5440426666,2,14,3,19,37,0.004032258064516129,0.012890094979647219,0.01257647858599592,0.00865460267505901,0.039379325489993844,0.03624361855545968
Spain,Moscow,1980,0.515813333,2,19,3,24,47,0.004405286343612335,0.01747997086671522,0.017203513909224012,0.009455248737509404,0.05395603473115571,0.049846057373089316
Spain,Seoul,1988,0.5778946668,1,2,2,5,9,0.001976284584980237,0.003234152652005175,0.002938295788442703,0.004241781548250265,0.008713602228056653,0.00790953794909356
Spain,Sydney,2000,0.720953685,3,20,20,43,69,0.004484304932735426,0.02130822596630327,0.01715137956748695,0.009624849611724818,0.06611395857500439,0.04969279418311196
Sri Lanka,Sydney,2000,0.6788611109999999,0,1,0,1,2,0.0,0.0004955401387512388,0.0004971414367387521,0.0,1.6208374252268656e-05,0.0007330954986224648
Sudan,Beijing,2008,0.293214568,0,1,0,1,2,0.0,0.0004904364884747426,0.0004955401387512388,0.0,0.0,0.0007283880441981171
Sweden,Albertville,1992,0.7321213329999999,1,0,6,7,9,0.009345794392523364,0.021604938271604937,0.013888888888888888,0.02005926601322088,0.06705626924071176,0.04010180843335189
Sweden,Athens,2004,0.8369900001999999,5,5,2,12,27,0.007598784194528876,0.006018054162487462,0.006804435483870968,0.0163095855882571,0.017554826669150217,0.019275115472020942
Sweden,Atlanta,1996,0.806531333,3,23,5,31,60,0.004878048780487805,0.01669359181475498,0.016233766233766232,0.010469958358120167,0.05145862105902102,0.046995218228262935
Sweden,Barcelone,1992,0.7321213329999999,1,27,7,35,64,0.0017793594306049821,0.02044392523364486,0.01887905604719764,0.0038191129242253277,0.06336907814972281,0.05477177283148049
Sweden,Beijing,2008,0.823511111,0,5,2,7,12,0.0,0.0034330554193231977,0.002973240832507433,0.0,0.009345285497450976,0.008012268486179289
Sweden,Calgary,1988,0.6812915554000001,7,0,23,30,44,0.07954545454545454,0.11363636363636363,0.08333333333333333,0.17073170731707318,0.3593333071387305,0.24425279082110193
Sweden,Lake Placid,1980,0.659428889,3,0,19,22,28,0.041666666666666664,0.10091743119266056,0.06422018348623854,0.08943089430894309,0.3189400188120884,0.188064447044657
Sweden,Lillehammer,1994,0.7717693330000001,23,1,0,24,71,0.20175438596491227,0.06997084548104957,0.10349854227405247,0.4330338040222507,0.22065862885210655,0.3035339507214515
Sweden,London,2012,0.830134011,2,18,3,23,45,0.0031545741324921135,0.011831275720164609,0.011703511053315995,0.006770793259983073,0.03601668543955022,0.03367729117225495
Sweden,Los Angeles,1984,0.663500889,3,18,13,34,58,0.006048387096774193,0.023066485753052916,0.01971447994561523,0.012981904012588513,0.07169790949491674,0.057227730409319506
Sweden,Moscow,1980,0.659428889,3,6,9,18,30,0.006607929515418502,0.013109978150036417,0.010980966325036604,0.014182873106264104,0.04007763915263966,0.03155317286045343
Sweden,Nagano,1998,0.8364073329999999,0,2,5,7,9,0.0,0.015659955257270694,0.010089686098654708,0.0,0.0481759572288431,0.028933010293753014
Sweden,Salt Lake City,2002,0.8516366665999999,0,2,24,26,28,0.0,0.05405405405405406,0.029045643153526972,0.0,0.17010945358197926,0.08465924276362433
Sweden,Sarajevo,1984,0.663500889,7,2,21,30,46,0.0945945945945946,0.13513513513513514,0.1036036036036036,0.20303230059327623,0.4276099553293109,0.3038428073018506
Sweden,Seoul,1988,0.6812915554000001,0,5,11,16,21,0.0,0.01034928848641656,0.0068560235063663075,0.0,0.03131013181217998,0.019426772606815797
Sweden,Sydney,2000,0.8662833329999999,4,20,8,32,60,0.005979073243647235,0.015857284440039643,0.014914243102162566,0.01283313281563309,0.04880264304623598,0.043116118240419346
Sweden,Turin,2006,0.826688889,36,21,8,65,158,0.20454545454545456,0.1224105461393597,0.14891611687087652,0.4390243902439025,0.3871987027010416,0.43705136231264347
Sweden,Vancouver,2010,0.8329117890000001,12,3,4,19,46,0.06818181818181818,0.035916824196597356,0.043478260869565216,0.14634146341463414,0.11250852218922391,0.1270878791898715
Switzerland,Albertville,1992,0.7072840001999999,2,0,5,7,11,0.018691588785046728,0.021604938271604937,0.016975308641975308,0.04011853202644176,0.06705626924071176,0.049175185428363015
Switzerland,Athens,2004,0.8184982223999999,1,2,4,7,11,0.001519756838905775,0.003510531594784353,0.002772177419354839,0.00326191711765142,0.00959133739745909,0.007421187462409648
Switzerland,Atlanta,1996,0.7413077504000001,5,6,0,11,27,0.008130081300813009,0.0059235325794291865,0.007305194805194805,0.017449930596866947,0.017254641290034237,0.020747234778409358
Switzerland,Barcelone,1992,0.7072840001999999,1,0,0,1,3,0.0017793594306049821,0.0005841121495327102,0.0008849557522123894,0.0038191129242253277,0.0002974988665952557,0.0018731819968493173
Switzerland,Beijing,2008,0.829783872,3,1,7,11,18,0.0045045045045045045,0.005394801373222168,0.0044598612487611496,0.00966820479015601,0.01557547582908496,0.012382596751367991
Switzerland,Calgary,1988,0.6870617778,8,7,5,20,43,0.09090909090909091,0.07575757575757576,0.08143939393939394,0.1951219512195122,0.23903635556485087,0.2386850367559815
Switzerland,Lake Placid,1980,0.677937778,2,4,3,9,17,0.027777777777777776,0.04128440366972477,0.0389908256880734,0.05962059620596206,0.12955509321504477,0.11389583325974964
Switzerland,Lillehammer,1994,0.7195791114,4,8,4,16,32,0.03508771929824561,0.04664723032069971,0.04664723032069971,0.07531022678647839,0.14658657004043488,0.1364039336529961
Switzerland,London,2012,0.8440892090000001,2,2,0,4,10,0.0031545741324921135,0.00205761316872428,0.002600780234070221,0.006770793259983073,0.004977101638388672,0.006917318448347009
Switzerland,Los Angeles,1984,0.6757244443999999,0,9,4,13,22,0.0,0.008819538670284939,0.007477906186267845,0.0,0.026451891888024683,0.021254967231274086
Switzerland,Moscow,1980,0.677937778,2,0,0,2,6,0.004405286343612335,0.0014566642388929353,0.0021961932650073207,0.009455248737509404,0.003068584276596855,0.005727924136732193
Switzerland,Nagano,1998,0.7724699172,6,5,3,14,31,0.040268456375838924,0.03131991051454139,0.034753363228699555,0.08642985758716648,0.0979094620405947,0.10143865067541134
Switzerland,Salt Lake City,2002,0.8110651531999999,3,7,14,24,37,0.018404907975460124,0.0498960498960499,0.038381742738589214,0.039503217118060756,0.15690429964621866,0.11210526695185297
Switzerland,Sarajevo,1984,0.6757244443999999,2,2,4,8,14,0.02702702702702703,0.036036036036036036,0.03153153153153153,0.058009228740936065,0.11288711986035001,0.09196719314807758
Switzerland,Seoul,1988,0.6870617778,0,6,2,8,14,0.0,0.00517464424320828,0.004570682337577538,0.0,0.01487629211463574,0.012708385723144493
Switzerland,Sydney,2000,0.8036320840000001,1,11,2,14,27,0.0014947683109118087,0.006937561942517344,0.006711409395973154,0.0032082832039082724,0.02047503581734221,0.01900163978387974
Switzerland,Turin,2006,0.826589647,5,8,9,22,40,0.028409090909090908,0.04143126177024482,0.03770028275212064,0.06097560975609756,0.13002149097473617,0.11010192850183773
Switzerland,Vancouver,2010,0.8413114309999999,6,0,7,13,25,0.03409090909090909,0.024574669187145556,0.023629489603024575,0.07317073170731707,0.07648765805065577,0.06873697458301362
Syrian Arab Republic,Athens,2004,0.5173064677999999,0,0,1,1,1,0.0,0.0005015045135406219,0.00025201612903225806,0.0,3.5150271429730255e-05,1.2482456402588696e-05
Syrian Arab Republic,Atlanta,1996,0.4260662398,1,0,0,1,3,0.0016260162601626016,0.0005385029617662897,0.0008116883116883117,0.0034899861193733893,0.00015265140554084332,0.0016577922694249356
Syrian Arab Republic,Los Angeles,1984,0.3884062218,0,1,0,1,2,0.0,0.0006784260515603799,0.0006798096532970768,0.0,0.0005970246840863635,0.0012700987990266284
Tajikistan,Beijing,2008,0.638573333,0,1,1,2,3,0.0,0.000980872976949485,0.0007433102081268583,0.0,0.001557547582908496,0.0014567760883962342
Tajikistan,London,2012,0.639444444,0,0,1,1,1,0.0,0.00051440329218107,0.0002600780234070221,0.0,7.611472241579588e-05,3.6182605056395415e-05
Tanzania,Moscow,1980,0.28761111100000003,0,2,0,2,4,0.0,0.0014566642388929353,0.0014641288433382138,0.0,0.003068584276596855,0.0035758200764220895
Thailand,Athens,2004,0.5580020728,3,1,4,8,15,0.004559270516717325,0.004012036108324975,0.003780241935483871,0.009785751352954258,0.011184035251797314,0.01038466946481247
Thailand,Atlanta,1996,0.4495841608,1,0,1,2,4,0.0016260162601626016,0.0010770059235325794,0.0010822510822510823,0.0034899861193733893,0.0018628503939901828,0.0024531857072992865
Thailand,Barcelone,1992,0.404653333,0,0,1,1,1,0.0,0.0005841121495327102,0.0002949852507374631,0.0,0.0002974988665952557,0.00013880196948436098
Thailand,Beijing,2008,0.5890537579999999,2,2,2,6,12,0.003003003003003003,0.0029426189308484553,0.002973240832507433,0.006445469860104007,0.007787737914542481,0.008012268486179289
Thailand,London,2012,0.6079652839999999,0,2,2,4,6,0.0,0.00205761316872428,0.0015604681404421327,0.0,0.004977101638388672,0.0038590358513289585
Thailand,Los Angeles,1984,0.370206667,0,1,0,1,2,0.0,0.0006784260515603799,0.0006798096532970768,0.0,0.0005970246840863635,0.0012700987990266284
Thailand,Seoul,1988,0.3822222222,0,0,1,1,1,0.0,0.000646830530401035,0.000326477309826967,0.0,0.0004966823792845334,0.00023138151061206921
Thailand,Sydney,2000,0.5157874720000001,1,0,2,3,5,0.0014947683109118087,0.0014866204162537165,0.0012428535918468805,0.0032082832039082724,0.003163720288573798,0.0029253208128533384
Togo,Beijing,2008,0.466448889,0,0,1,1,1,0.0,0.0004904364884747426,0.0002477700693756194,0.0,0.0,0.0
Tonga,Atlanta,1996,0.6757428574,0,1,0,1,2,0.0,0.0005385029617662897,0.0005411255411255411,0.0,0.00015265140554084332,0.0008623988315505847
Trinidad and Tobago,Athens,2004,0.6681615014,0,0,1,1,1,0.0,0.0005015045135406219,0.00025201612903225806,0.0,3.5150271429730255e-05,1.2482456402588696e-05
Trinidad and Tobago,Atlanta,1996,0.581250707,0,0,2,2,2,0.0,0.0010770059235325794,0.0005411255411255411,0.0,0.0018628503939901828,0.0008623988315505847
Trinidad and Tobago,Beijing,2008,0.7001481690000001,0,6,0,6,12,0.0,0.0029426189308484553,0.002973240832507433,0.0,0.007787737914542481,0.008012268486179289
Trinidad and Tobago,London,2012,0.7003206890000001,1,4,5,10,16,0.0015772870662460567,0.0051440329218107,0.004161248374512354,0.0033853966299915365,0.014779075470334422,0.011504742343874084
Trinidad and Tobago,Sydney,2000,0.606568687,0,1,1,2,3,0.0,0.0009910802775024777,0.0007457121551081282,0.0,0.0015899643314130334,0.0014638372700327559
Tunisia,Atlanta,1996,0.472822222,0,0,1,1,1,0.0,0.0005385029617662897,0.00027056277056277056,0.0,0.00015265140554084332,6.700539367623374e-05
Tunisia,Beijing,2008,0.604873333,1,0,0,1,3,0.0015015015015015015,0.0004904364884747426,0.0007433102081268583,0.0032227349300520034,0.0,0.0014567760883962342
Tunisia,London,2012,0.621455556,2,0,1,3,7,0.0031545741324921135,0.0015432098765432098,0.0018205461638491547,0.006770793259983073,0.003343439333064379,0.004623606500583471
Turkey,Athens,2004,0.5236727558,3,3,5,11,20,0.004559270516717325,0.005516549648946841,0.005040322580645161,0.009785751352954258,0.015962128814811995,0.014089021967816
Turkey,Atlanta,1996,0.4401533334,4,1,1,6,15,0.0065040650406504065,0.0032310177705977385,0.004058441558441558,0.013959944477493557,0.00870364634778754,0.011202513523917145
Turkey,Barcelone,1992,0.4096533336,2,2,2,6,12,0.0035587188612099642,0.0035046728971962616,0.0035398230088495575,0.0076382258484506554,0.009572731114114016,0.009677892119991621
Turkey,Beijing,2008,0.562951141,1,1,3,5,8,0.0015015015015015015,0.0024521824423737125,0.0019821605550049554,0.0032227349300520034,0.006230190331633984,0.0050987163093868205
Turkey,London,2012,0.6520236970000001,1,1,1,3,6,0.0015772870662460567,0.0015432098765432098,0.0015604681404421327,0.0033853966299915365,0.003343439333064379,0.0038590358513289585
Turkey,Los Angeles,1984,0.3511377778,0,0,3,3,3,0.0,0.0020352781546811396,0.0010197144799456153,0.0,0.004906169218076083,0.0022693422206390016
Turkey,Seoul,1988,0.3840488892,1,1,0,2,5,0.001976284584980237,0.00129366106080207,0.001632386549134835,0.004241781548250265,0.002550912341477563,0.004070459729852815
Turkey,Sydney,2000,0.493166667,3,0,2,5,11,0.004484304932735426,0.002477700693756194,0.002734277902063137,0.009624849611724818,0.006311232202895327,0.007309771441315085
Uganda,Atlanta,1996,0.2976199996,0,0,1,1,1,0.0,0.0005385029617662897,0.00027056277056277056,0.0,0.00015265140554084332,6.700539367623374e-05
Uganda,London,2012,0.478643671,1,0,0,1,3,0.0015772870662460567,0.00051440329218107,0.0007802340702210664,0.0033853966299915365,7.611472241579588e-05,0.0015653239035654208
Uganda,Moscow,1980,0.17357777800000002,0,1,0,1,2,0.0,0.0007283321194464676,0.0007320644216691069,0.0,0.0007555183468441795,0.001423716016111986
Ukraine,Athens,2004,0.7531155558,8,8,31,47,71,0.0121580547112462,0.02357071213640923,0.017893145161290324,0.02609533694121136,0.07329925157098814,0.051873417498452
Ukraine,Atlanta,1996,0.6843955558,10,5,19,34,59,0.016260162601626018,0.01830910070005385,0.015963203463203464,0.034899861193733894,0.056589218024369045,0.046199824790388595
Ukraine,Beijing,2008,0.7794488890000001,10,4,12,26,50,0.015015015015015015,0.012751348700343305,0.012388503468780971,0.032227349300520035,0.038938689572712404,0.03569101416570774
Ukraine,Lillehammer,1994,0.6725355558,1,0,1,2,4,0.008771929824561403,0.0058309037900874635,0.0058309037900874635,0.018827556696619598,0.016960467120009422,0.01641315216795116
Ukraine,London,2012,0.7955111109999999,9,5,15,29,52,0.014195583596214511,0.014917695473251029,0.01352405721716515,0.03046856966992383,0.04581865927149597,0.03902928571703654
Ukraine,Nagano,1998,0.6948311114000001,0,1,0,1,2,0.0,0.0022371364653243847,0.002242152466367713,0.0,0.005547238818770304,0.005863033808679911
Ukraine,Sydney,2000,0.7052666670000001,3,20,12,35,61,0.004484304932735426,0.01734390485629336,0.015162813820531942,0.009624849611724818,0.05352391091771827,0.043846860011829636
Ukraine,Turin,2006,0.77172,0,0,3,3,3,0.0,0.005649717514124294,0.002827521206409048,0.0,0.01638504858404305,0.007583885696754572
Unified Team,Albertville,1992,0.6363422224666666,35,10,14,59,139,0.32710280373831774,0.18209876543209877,0.21450617283950618,0.7020743104627308,0.5767589085018908,0.6298713131090743
Unified Team,Barcelone,1992,0.6273531430285715,93,65,66,224,475,0.16548042704626334,0.1308411214953271,0.140117994100295,0.3551775019529555,0.4139728571059319,0.411186868454979
United Arab Emirates,Athens,2004,0.6402897912,1,0,0,1,3,0.001519756838905775,0.0005015045135406219,0.0007560483870967742,0.00326191711765142,3.5150271429730255e-05,0.0014942234576040005
United Kingdom,Athens,2004,0.8600992796000001,17,25,15,57,116,0.025835866261398176,0.028585757271815445,0.029233870967741934,0.05545259100007414,0.0892262301143704,0.08521259002548376
United Kingdom,Atlanta,1996,0.800019558,2,15,9,26,45,0.0032520325203252032,0.014001077005923533,0.012175324675324676,0.0069799722387467785,0.04290762611677434,0.03506431666014768
United Kingdom,Barcelone,1992,0.7017613668000001,8,3,39,50,69,0.014234875444839857,0.029205607476635514,0.020353982300884955,0.030552903393802622,0.0911947748922791,0.05910772289989288
United Kingdom,Beijing,2008,0.858688674,31,25,28,84,171,0.046546546546546545,0.04119666503187837,0.04236868186323092,0.0999047828316121,0.12927644938140515,0.12382596751367993
United Kingdom,Lake Placid,1980,0.6081333329999999,1,0,0,1,3,0.013888888888888888,0.0045871559633027525,0.006880733944954129,0.02981029810298103,0.013010523616864089,0.019499415715322075
United Kingdom,Lillehammer,1994,0.7613449556,0,0,3,3,3,0.0,0.008746355685131196,0.004373177842565598,0.0,0.026219474471468388,0.01212776711491384
United Kingdom,London,2012,0.860260145,48,30,48,126,252,0.07570977917981073,0.06481481481481481,0.06553966189856957,0.16249903823959377,0.20428390288795226,0.19194341556793904
United Kingdom,Los Angeles,1984,0.619493333,9,20,43,72,110,0.018145161290322582,0.048846675712347354,0.037389530931339225,0.03894571203776554,0.15357165564072142,0.1091883883331629
United Kingdom,Moscow,1980,0.6081333329999999,5,18,23,46,74,0.011013215859030838,0.033503277494537506,0.027086383601756955,0.023638121843773507,0.10484348518571457,0.07889946218727571
United Kingdom,Nagano,1998,0.8177851740000001,0,0,4,4,4,0.0,0.008948545861297539,0.004484304932735426,0.0,0.026861598023806704,0.01245445566155794
United Kingdom,Salt Lake City,2002,0.8478250348,5,0,1,6,16,0.03067484662576687,0.012474012474012475,0.016597510373443983,0.06583869519676792,0.038057914224373296,0.04806454384598612
United Kingdom,Sarajevo,1984,0.619493333,2,0,0,2,6,0.02702702702702703,0.009009009009009009,0.013513513513513514,0.058009228740936065,0.02705361927790613,0.03899828960963433
United Kingdom,Seoul,1988,0.6342399999999999,22,16,15,53,113,0.043478260869565216,0.03428201811125485,0.036891936010447275,0.09331919406150584,0.10731664041332205,0.10772557164935295
United Kingdom,Sydney,2000,0.83555079,22,20,13,55,119,0.03288490284005979,0.027254707631318136,0.029579915485955753,0.070582230485982,0.08499903006093357,0.08622988275362652
United Kingdom,Turin,2006,0.853535307,0,1,0,1,2,0.0,0.0018832391713747645,0.001885014137606032,0.0,0.004423317806075352,0.004813127783103675
United Kingdom,Vancouver,2010,0.877730929,1,0,0,1,3,0.005681818181818182,0.001890359168241966,0.002835538752362949,0.012195121951219513,0.004445929773519526,0.007607455471067293
United States,Albertville,1992,0.844457778,5,7,2,14,31,0.04672897196261682,0.043209876543209874,0.047839506172839504,0.1002963300661044,0.135670086064332,0.13990895537847414
United States,Athens,2004,0.8634043112,115,75,72,262,567,0.17477203647416414,0.13139418254764293,0.1428931451612903,0.3751204685299133,0.4157292902537068,0.41934518579640206
United States,Atlanta,1996,0.8586252879999999,160,48,52,260,628,0.2601626016260163,0.14001077005923532,0.1699134199134199,0.5583977790997423,0.44309418941391976,0.4987786909408942
United States,Barcelone,1992,0.844457778,89,50,85,224,452,0.1583629893238434,0.1308411214953271,0.13333333333333333,0.33990105025605416,0.4139728571059319,0.391241498140282
United States,Beijing,2008,0.880394363,128,110,81,319,685,0.1921921921921922,0.15644923982344286,0.16972249752229931,0.41251007104665643,0.49530013136490175,0.49821742223151216
United States,Calgary,1988,0.8222266668000001,2,1,4,7,12,0.022727272727272728,0.026515151515151516,0.022727272727272728,0.04878048780487805,0.08265031851880728,0.06608466073724736
United States,Lake Placid,1980,0.789533333,24,4,2,30,82,0.3333333333333333,0.13761467889908258,0.18807339449541285,0.7154471544715447,0.43548458841026905,0.5521649147160205
United States,Lillehammer,1994,0.85536,6,9,6,21,42,0.05263157894736842,0.061224489795918366,0.061224489795918366,0.11296534017971759,0.19288160679772967,0.1792577841833693
United States,London,2012,0.889759207,147,57,46,250,601,0.23186119873817035,0.1286008230452675,0.15630689206762027,0.4976533046087559,0.40685802874816446,0.4587785721577639
United States,Los Angeles,1984,0.802093333,182,115,50,347,826,0.36693548387096775,0.23541383989145184,0.2807613868116927,0.7875688434303698,0.7460790290643079,0.8246466782076219
United States,Nagano,1998,0.854253642,25,4,5,34,88,0.16778523489932887,0.07606263982102908,0.09865470852017937,0.36012440661319367,0.24000519007417068,0.28929417348243514
United States,Salt Lake City,2002,0.8566431536,11,58,15,84,164,0.06748466257668712,0.17463617463617465,0.17012448132780084,0.14484512943288944,0.5530589177190366,0.49939916383019045
United States,Sarajevo,1984,0.802093333,4,5,0,9,22,0.05405405405405406,0.04054054054054054,0.04954954954954955,0.11601845748187213,0.12719270329075733,0.14493609668652085
United States,Seoul,1988,0.8222266668000001,77,64,52,193,411,0.15217391304347827,0.12483829236739974,0.13418217433888344,0.32661717921527045,0.3949088351203462,0.39373689898278846
United States,Sydney,2000,0.8498819959999999,130,66,51,247,573,0.19431988041853512,0.122398414271556,0.1424310216256525,0.41707681650807543,0.3871601738358004,0.41798664697389865
United States,Turin,2006,0.869514879,9,11,33,53,82,0.05113636363636364,0.09981167608286252,0.07728557964184732,0.10975609756097562,0.31542831803323546,0.22647376087517537
United States,Vancouver,2010,0.8869814290000001,12,64,22,98,186,0.06818181818181818,0.18525519848771266,0.17580340264650285,0.14634146341463414,0.5867832333470376,0.5160939099022572
Uruguay,Sydney,2000,0.660484444,0,1,0,1,2,0.0,0.0004955401387512388,0.0004971414367387521,0.0,1.6208374252268656e-05,0.0007330954986224648
Uzbekistan,Beijing,2008,0.651111111,0,1,3,4,5,0.0,0.00196174595389897,0.001238850346878097,0.0,0.004672642748725488,0.0029135521767924685
Uzbekistan,London,2012,0.651111111,1,0,2,3,5,0.0015772870662460567,0.0015432098765432098,0.0013003901170351106,0.0033853966299915365,0.003343439333064379,0.003094465202074446
"Venezuela, RB",Athens,2004,0.5782113343999999,0,0,2,2,2,0.0,0.0010030090270812437,0.0005040322580645161,0.0,0.0016278481257679567,0.0007533529570032945
"Venezuela, RB",Beijing,2008,0.670028665,0,0,1,1,1,0.0,0.0004904364884747426,0.0002477700693756194,0.0,0.0,0.0
"Venezuela, RB",London,2012,0.682482617,1,0,0,1,3,0.0015772870662460567,0.00051440329218107,0.0007802340702210664,0.0033853966299915365,7.611472241579588e-05,0.0015653239035654208
"Venezuela, RB",Los Angeles,1984,0.4566202222,0,0,3,3,3,0.0,0.0020352781546811396,0.0010197144799456153,0.0,0.004906169218076083,0.0022693422206390016
"Venezuela, RB",Moscow,1980,0.440501111,0,1,0,1,2,0.0,0.0007283321194464676,0.0007320644216691069,0.0,0.0007555183468441795,0.001423716016111986
