Source,Target
HUN,SWE
HUN,USA
SWE,USA
GDR,USA
GDR,URS
USA,URS
CAN,USA
CAN,GDR
USA,GDR
URS,USA
URS,FRG
USA,FRG
URS,JPN
URS,GDR
JPN,GDR
USA,URS
USA,HUN
URS,HUN
GDR,URS
GDR,FRG
URS,FRG
HUN,POL
HUN,HUN
POL,HUN
URS,HUN
URS,IRI
HUN,IRI
HUN,BUL
HUN,URS
BUL,URS
POL,URS
POL,BUL
URS,BUL
ITA,BUL
ITA,LBN
BUL,LBN
HUN,NOR
HUN,POL
NOR,POL
SWE,BUL
SWE,BUL
BUL,BUL
GDR,URS
GDR,BUL
URS,BUL
USA,URS
USA,BUL
URS,BUL
IRI,URS
IRI,BUL
URS,BUL
PRK,JPN
PRK,URS
JPN,URS
HUN,JPN
HUN,USA
JPN,USA
BUL,URS
BUL,TUR
URS,TUR
URS,USA
URS,JPN
USA,JPN
FRG,USA
FRG,SWE
USA,SWE
ROU,URS
ROU,USA
URS,USA
HUN,USA
HUN,URS
USA,URS
HUN,URS
HUN,MGL
URS,MGL
ROU,URS
ROU,BUL
URS,BUL
BUL,ROU
BUL,IRI
ROU,IRI
ITA,BUL
ITA,JPN
BUL,JPN
FIN,URS
FIN,FRG
URS,FRG
POL,BUL
POL,GDR
BUL,GDR
ITA,URS
ITA,BUL
URS,BUL
SWE,TCH
SWE,GRE
TCH,GRE
YUG,HUN
YUG,URS
HUN,URS
POL,URS
POL,YUG
URS,YUG
HUN,ROU
HUN,URS
ROU,URS
URS,USA
URS,POL
USA,POL
CUB,GDR
CUB,AUS
GDR,AUS
GDR,GDR
GDR,ROU
GDR,ROU
ITA,URS
ITA,GDR
URS,GDR
POL,GDR
POL,AUS
GDR,AUS
USA,GDR
USA,FRG
GDR,FRG
CUB,FRG
CUB,GDR
FRG,GDR
FRG,GDR
FRG,USA
GDR,USA
GDR,FRG
GDR,URS
FRG,URS
BUL,URS
BUL,ROU
URS,ROU
AUT,FRG
AUT,BUL
FRG,BUL
USA,GDR
USA,GDR
GDR,GDR
TCH,FRG
TCH,BUL
FRG,BUL
GDR,GBR
GDR,FRG
GBR,FRG
BUL,URS
BUL,GDR
URS,GDR
FRG,GDR
FRG,FRG
GDR,FRG
HUN,URS
HUN,NED
URS,NED
ROU,URS
ROU,GDR
URS,GDR
GDR,SWE
GDR,TCH
SWE,TCH
GDR,USA
GDR,SWE
USA,SWE
FRG,URS
SWE,URS
SWE,FRG
URS,FRG
ROU,URS
ROU,HUN
URS,HUN
URS,ITA
URS,HUN
ITA,HUN
HUN,URS
HUN,GDR
URS,GDR
GDR,URS
GDR,URS
URS,URS
URS,URS
URS,URS
URS,URS
URS,URS
URS,GDR
URS,GDR
GDR,URS
GDR,GDR
URS,GDR
URS,GDR
URS,GDR
GDR,GDR
USA,USA
USA,HUN
USA,HUN
AUS,USA
AUS,URS
USA,URS
HUN,JPN
HUN,GDR
JPN,GDR
AUS,USA
AUS,USA
USA,USA
CAN,USA
CAN,USA
USA,USA
URS,AUS
URS,USA
AUS,USA
USA,USA
USA,USA
USA,USA
USA,AUS
USA,USA
AUS,USA
USA,AUS
USA,GDR
AUS,GDR
GDR,AUS
GDR,ITA
AUS,ITA
ITA,AUS
ITA,CAN
AUS,CAN
FRG,USA
FRG,GDR
USA,GDR
FRG,USA
FRG,GDR
USA,GDR
ITA,USA
ITA,AUS
USA,AUS
PRK,URS
PRK,JPN
URS,JPN
ITA,USA
ITA,JPN
USA,JPN
GBR,FIN
GBR,POR
FIN,POR
URS,TTO
URS,JAM
TTO,JAM
USA,FRA
USA,CUB
FRA,CUB
FRG,NZL
FRG,BEL
NZL,BEL
USA,JAM
USA,USA
JAM,USA
GDR,MEX
GDR,GDR
MEX,GDR
GDR,SWE
GDR,POL
SWE,POL
USA,CUB
USA,USA
CUB,USA
URS,USA
URS,USA
USA,USA
URS,USA
URS,GDR
USA,GDR
FRG,USA
FRG,POL
USA,POL
FRG,FIN
FRG,NZL
FIN,NZL
USA,CUB
USA,BEL
CUB,BEL
URS,USA
URS,FRG
USA,FRG
USA,USA
USA,GDR
USA,GDR
URS,URS
URS,URS
URS,URS
USA,POL
USA,CAN
POL,CAN
ROU,HUN
ROU,FIN
HUN,FIN
GDR,USA
GDR,USA
USA,USA
BEL,GDR
BEL,USA
GDR,USA
USA,POL
USA,FIN
POL,FIN
URS,GDR
URS,URS
GDR,URS
BRA,URS
BRA,USA
URS,USA
URS,USA
URS,YUG
USA,YUG
BER,USA
BER,CUB
BER,ROU
USA,CUB
USA,ROU
CUB,ROU
PUR,THA
PUR,CUB
PUR,PRK
THA,CUB
THA,PRK
CUB,PRK
POL,URS
POL,USA
POL,CUB
URS,USA
URS,CUB
USA,CUB
GBR,URS
GBR,PRK
GBR,USA
URS,PRK
URS,USA
PRK,USA
POL,MEX
POL,CUB
POL,GDR
MEX,CUB
MEX,GDR
CUB,GDR
YUG,URS
YUG,USA
YUG,ROU
URS,USA
URS,ROU
USA,ROU
BUL,POL
BUL,USA
BUL,CUB
POL,USA
POL,CUB
USA,CUB
FRG,ROU
FRG,GDR
FRG,VEN
ROU,GDR
ROU,VEN
GDR,VEN
CUB,URS
CUB,POL
CUB,YUG
URS,POL
URS,YUG
POL,YUG
CUB,ROU
CUB,USA
CUB,URS
ROU,USA
ROU,URS
USA,URS
ROU,POL
ROU,USA
ROU,CUB
POL,USA
POL,CUB
USA,CUB
HUN,YUG
HUN,URS
YUG,URS
YUG,URS
YUG,CAN
URS,CAN
HUN,URS
HUN,ROU
URS,ROU
HUN,URS
HUN,POL
URS,POL
ROU,GDR
ROU,HUN
GDR,HUN
GDR,ROU
GDR,HUN
ROU,HUN
HUN,URS
HUN,GDR
URS,GDR
ROU,GDR
ROU,URS
GDR,URS
GDR,URS
GDR,ESP
URS,ESP
DEN,URS
DEN,POL
URS,POL
POL,SWE
POL,ITA
SWE,ITA
DEN,GDR
DEN,BEL
GDR,BEL
GDR,FRG
GDR,NED
FRG,NED
GDR,TCH
GDR,FRA
TCH,FRA
GBR,FRG
GBR,URS
FRG,URS
URS,ITA
URS,USA
ITA,USA
URS,USA
URS,ITA
USA,ITA
FRG,FRG
FRG,SUI
FRG,USA
FRG,USA
USA,USA
AUS,USA
AUS,FRG
USA,FRG
FRA,FRG
FRA,ITA
FRG,ITA
FRA,ITA
FRA,URS
ITA,URS
ROU,URS
ROU,ITA
URS,ITA
URS,URS
URS,URS
URS,URS
SUI,SWE
SUI,FRG
SWE,FRG
HUN,FRG
HUN,FRG
FRG,FRG
URS,GDR
URS,POL
GDR,POL
GDR,JPN
GDR,URS
JPN,URS
USA,URS
USA,URS
URS,URS
FRA,FRG
FRA,JPN
FRA,JPN
FRG,JPN
FRG,JPN
JPN,JPN
JPN,URS
JPN,JPN
URS,JPN
JPN,JPN
JPN,URS
JPN,URS
URS,GDR
URS,HUN
URS,JPN
GDR,HUN
GDR,JPN
HUN,JPN
ROU,URS
ROU,URS
URS,URS
JPN,URS
JPN,JPN
URS,JPN
POL,URS
POL,ROU
URS,ROU
PAK,NZL
PAK,AUS
NZL,AUS
USA,JPN
USA,URS
USA,FRG
JPN,URS
JPN,FRG
URS,FRG
ITA,HUN
ITA,CUB
ITA,KOR
HUN,CUB
HUN,KOR
CUB,KOR
POL,FRA
POL,URS
POL,JPN
FRA,URS
FRA,JPN
URS,JPN
YUG,KOR
YUG,JPN
YUG,URS
KOR,JPN
KOR,URS
JPN,URS
SUI,GBR
SUI,JPN
SUI,URS
GBR,JPN
GBR,URS
JPN,URS
KOR,URS
KOR,JPN
KOR,GBR
URS,JPN
URS,GBR
JPN,GBR
BEL,FRG
BEL,CAN
FRG,CAN
BEL,FRA
BEL,FRG
FRA,FRG
TCH,POL
TCH,URS
POL,URS
HUN,GBR
HUN,TCH
GBR,TCH
FRG,URS
FRG,GDR
URS,GDR
TCH,GDR
TCH,URS
GDR,URS
URS,GDR
URS,NOR
GDR,NOR
FRG,GDR
FRG,USA
GDR,USA
GDR,NOR
GDR,GBR
NOR,GBR
NZL,GDR
NZL,GBR
GDR,GBR
TCH,GDR
TCH,URS
GDR,URS
GDR,FIN
GDR,FRG
FIN,FRG
AUS,FRG
AUS,ESP
FRG,ESP
AUS,GDR
AUS,URS
GDR,URS
GDR,DEN
GDR,USA
DEN,USA
FRG,GBR
FRG,USA
GBR,USA
BRA,FRG
BRA,GBR
FRG,GBR
USA,SWE
USA,URS
SWE,URS
ITA,GDR
ITA,GDR
GDR,GDR
AUT,GDR
AUT,GDR
GDR,GDR
FRG,USA
URS,FRG
URS,FRG
FRG,FRG
POL,URS
POL,URS
URS,URS
POL,TCH
POL,NED
TCH,NED
ITA,USA
ITA,POR
USA,POR
GDR,USA
GDR,USA
USA,USA
URS,USA
URS,GBR
USA,GBR
USA,USA
USA,USA
USA,USA
FRG,USA
FRG,USA
USA,USA
AUS,USA
AUS,USA
USA,USA
USA,USA
USA,USA
USA,USA
USA,GBR
USA,USA
GBR,USA
USA,USA
USA,USA
USA,USA
USA,USA
USA,USA
USA,USA
URS,USA
URS,USA
USA,USA
URS,USA
URS,USA
USA,USA
FRG,USA
FRG,CAN
USA,CAN
GBR,USA
GBR,URS
USA,URS
CUB,POL
CUB,URS
POL,URS
NED,HUN
NED,ITA
HUN,ITA
GDR,URS
GDR,GDR
URS,GDR
IRI,URS
IRI,HUN
URS,HUN
JPN,BUL
JPN,POL
BUL,POL
JPN,URS
JPN,BUL
URS,BUL
POL,URS
POL,FRA
URS,FRA
GDR,BUL
GDR,URS
BUL,URS
HUN,URS
HUN,BUL
URS,BUL
BUL,URS
BUL,USA
URS,USA
POL,URS
POL,BUL
URS,BUL
ROU,URS
ROU,HUN
URS,HUN
JPN,BUL
JPN,URS
BUL,URS
KOR,JPN
KOR,URS
JPN,URS
JPN,URS
JPN,GDR
URS,GDR
USA,KOR
USA,MGL
KOR,MGL
JPN,URS
JPN,USA
URS,USA
USA,JPN
USA,IRI
JPN,IRI
FRG,USA
FRG,URS
USA,URS
ROU,URS
ROU,USA
URS,USA
BUL,URS
BUL,USA
URS,USA
ROU,URS
ROU,BUL
URS,BUL
BUL,URS
BUL,ROU
URS,ROU
JPN,URS
JPN,ROU
URS,ROU
URS,FIN
URS,YUG
FIN,YUG
HUN,POL
HUN,URS
POL,URS
GDR,URS
GDR,ROU
URS,ROU
FRG,URS
FRG,TCH
URS,TCH
BUL,YUG
BUL,URS
YUG,URS
POL,URS
POL,BUL
URS,BUL
POL,URS
POL,BUL
URS,BUL
URS,USA
URS,URS
USA,URS
FRG,FRG
FRG,GDR
FRG,GDR
URS,GDR
URS,URS
GDR,URS
GDR,URS
GDR,GDR
URS,GDR
GDR,GDR
GDR,FRG
GDR,FRG
GDR,POL
GDR,GDR
POL,GDR
URS,GDR
URS,FRG
GDR,FRG
URS,GDR
URS,USA
GDR,USA
GDR,URS
GDR,BUL
URS,BUL
GDR,GDR
GDR,BUL
GDR,BUL
BUL,GDR
BUL,ITA
GDR,ITA
USA,GDR
USA,FRG
GDR,FRG
URS,GDR
URS,USA
GDR,USA
GDR,GDR
GDR,GDR
GDR,GDR
TCH,BUL
TCH,URS
BUL,URS
BUL,URS
BUL,USA
URS,USA
HUN,GDR
HUN,URS
GDR,URS
GDR,URS
GDR,HUN
URS,HUN
USA,URS
USA,SWE
URS,SWE
USA,USA
USA,GDR
USA,GDR
USA,FRG
USA,SUI
FRG,SUI
HUN,URS
HUN,FRA
URS,FRA
URS,HUN
URS,ITA
HUN,ITA
GDR,URS
GDR,ROU
URS,ROU
ROU,ROU
ROU,URS
ROU,URS
ROU,URS
ROU,URS
URS,URS
URS,ROU
URS,URS
ROU,URS
HUN,ROU
HUN,ROU
ROU,ROU
URS,GDR
URS,URS
GDR,URS
HUN,URS
HUN,GDR
URS,GDR
FRG,BUL
FRG,GDR
BUL,GDR
URS,BUL
URS,GDR
BUL,GDR
USA,GDR
USA,URS
GDR,URS
URS,GDR
URS,BUL
GDR,BUL
ROU,GDR
ROU,URS
GDR,URS
URS,GDR
URS,USA
GDR,USA
CAN,GDR
CAN,GDR
GDR,GDR
URS,GDR
URS,URS
GDR,URS
USA,GDR
USA,GDR
GDR,GDR
NED,GDR
NED,GDR
GDR,GDR
CAN,GDR
CAN,GDR
GDR,GDR
URS,URS
URS,URS
URS,URS
GDR,GDR
GDR,GDR
GDR,GDR
NED,GDR
NED,USA
GDR,USA
CAN,GDR
CAN,USA
GDR,USA
CAN,GDR
CAN,CAN
GDR,CAN
CAN,USA
CAN,GDR
USA,GDR
CAN,GDR
CAN,USA
GDR,USA
USA,GDR
USA,USA
GDR,USA
KOR,JPN
KOR,URS
JPN,URS
ITA,FIN
ITA,URS
FIN,URS
ETH,ETH
ETH,FIN
ETH,FIN
BUL,GBR
BUL,CUB
GBR,CUB
URS,GDR
URS,CUB
GDR,CUB
GBR,GBR
GBR,GDR
GBR,GDR
JAM,ITA
JAM,GBR
ITA,GBR
GDR,ITA
GDR,URS
ITA,URS
ETH,POL
ETH,TAN
POL,TAN
GDR,URS
GDR,AUS
URS,AUS
GBR,GDR
GBR,URS
GDR,URS
FRA,URS
FRA,POL
URS,POL
ITA,URS
ITA,GDR
URS,GDR
FIN,ETH
FIN,TAN
ETH,TAN
URS,GDR
URS,ESP
GDR,ESP
URS,GBR
URS,GBR
GBR,GBR
URS,GBR
URS,URS
GBR,URS
CUB,URS
CUB,TCH
URS,TCH
URS,URS
URS,URS
URS,URS
GDR,GDR
GDR,POL
GDR,POL
GDR,URS
GDR,URS
URS,URS
URS,GDR
URS,GDR
GDR,GDR
URS,GDR
URS,NED
GDR,NED
POL,POL
POL,URS
POL,URS
GDR,URS
GDR,URS
URS,URS
BRA,URS
BRA,URS
URS,URS
URS,YUG
URS,ITA
YUG,ITA
GDR,HUN
GDR,CUB
GDR,URS
HUN,CUB
HUN,URS
CUB,URS
BUL,PRK
BUL,URS
BUL,CUB
PRK,URS
PRK,CUB
URS,CUB
IRL,HUN
IRL,BUL
IRL,URS
HUN,BUL
HUN,URS
BUL,URS
GUY,ROU
GUY,CUB
GUY,VEN
ROU,CUB
ROU,VEN
CUB,VEN
POL,URS
POL,GDR
POL,CUB
URS,GDR
URS,CUB
GDR,CUB
POL,GDR
POL,CUB
POL,URS
GDR,CUB
GDR,URS
CUB,URS
CUB,GBR
CUB,ITA
CUB,URS
GBR,ITA
GBR,URS
ITA,URS
GDR,POL
GDR,CUB
GDR,UGA
POL,CUB
POL,UGA
CUB,UGA
TCH,GDR
TCH,CUB
TCH,URS
GDR,CUB
GDR,URS
CUB,URS
POL,ROU
POL,CUB
POL,URS
ROU,CUB
ROU,URS
CUB,URS
GDR,CUB
GDR,YUG
GDR,POL
CUB,YUG
CUB,POL
YUG,POL
GDR,BUL
GDR,URS
BUL,URS
GDR,URS
GDR,BUL
URS,BUL
URS,ROU
URS,GDR
ROU,GDR
BUL,HUN
BUL,ROU
HUN,ROU
ROU,GDR
ROU,FRA
GDR,FRA
ROU,URS
ROU,AUS
URS,AUS
ESP,URS
ESP,HUN
URS,HUN
GDR,URS
GDR,ESP
URS,ESP
BUL,GDR
BUL,ROU
GDR,ROU
TCH,URS
TCH,GDR
URS,GDR
URS,URS
URS,POL
URS,POL
JAM,GDR
JAM,URS
GDR,URS
DEN,SUI
DEN,FRA
SUI,FRA
URS,GDR
URS,FRA
GDR,FRA
TCH,URS
TCH,GDR
URS,GDR
URS,GDR
URS,URS
GDR,URS
ITA,URS
ITA,MEX
URS,MEX
URS,URS
ROU,URS
ROU,BUL
URS,BUL
URS,ITA
URS,URS
ITA,URS
MEX,URS
MEX,ITA
URS,ITA
POL,FRA
POL,URS
FRA,URS
URS,URS
URS,FRA
URS,FRA
HUN,URS
HUN,ITA
URS,ITA
HUN,URS
HUN,URS
URS,URS
URS,FRA
URS,POL
FRA,POL
FRA,SWE
FRA,HUN
SWE,HUN
URS,TCH
URS,GDR
TCH,GDR
HUN,URS
HUN,GDR
URS,GDR
URS,GDR
URS,URS
GDR,URS
URS,BUL
URS,URS
BUL,URS
BUL,URS
BUL,URS
URS,URS
GDR,URS
GDR,URS
URS,URS
GDR,HUN
GDR,URS
HUN,URS
TCH,URS
TCH,URS
URS,URS
GDR,URS
GDR,URS
URS,URS
ROU,GDR
ROU,URS
GDR,URS
URS,IND
URS,ESP
IND,ESP
TCH,YUG
TCH,FRA
TCH,BUL
YUG,FRA
YUG,BUL
FRA,BUL
URS,HUN
URS,FRA
URS,CUB
HUN,FRA
HUN,CUB
FRA,CUB
BUL,POL
BUL,URS
BUL,MGL
POL,URS
POL,MGL
URS,MGL
MGL,GDR
MGL,ITA
MGL,GBR
GDR,ITA
GDR,GBR
ITA,GBR
GDR,FRA
GDR,URS
GDR,CUB
FRA,URS
FRA,CUB
URS,CUB
GDR,URS
GDR,SUI
GDR,CUB
URS,SUI
URS,CUB
SUI,CUB
GDR,NED
GDR,BEL
GDR,URS
NED,BEL
NED,URS
BEL,URS
GBR,HUN
GBR,GDR
GBR,FRA
HUN,GDR
HUN,FRA
GDR,FRA
MEX,POL
MEX,URS
POL,URS
MEX,URS
MEX,POL
URS,POL
URS,URS
URS,HUN
URS,HUN
SWE,URS
SWE,HUN
URS,HUN
POL,GDR
POL,URS
GDR,URS
YUG,GDR
YUG,URS
GDR,URS
GBR,GDR
GBR,URS
GDR,URS
GBR,GDR
GBR,URS
GDR,URS
TCH,GDR
TCH,YUG
GDR,YUG
URS,GDR
URS,GBR
GDR,GBR
BUL,GDR
BUL,URS
GDR,URS
GDR,FIN
GDR,URS
FIN,URS
FIN,BRA
FIN,GDR
BRA,GDR
URS,FIN
URS,AUT
FIN,AUT
GRE,DEN
GRE,URS
DEN,URS
ITA,URS
ITA,AUT
URS,AUT
SWE,BRA
SWE,DEN
BRA,DEN
HUN,ESP
HUN,IRL
ESP,IRL
AUT,ROU
AUT,GDR
ROU,GDR
BUL,URS
BUL,GDR
URS,GDR
SWE,URS
SWE,GDR
URS,GDR
BUL,HUN
BUL,GDR
HUN,GDR
URS,URS
URS,GDR
URS,GDR
CUB,DEN
CUB,SWE
DEN,SWE
GDR,ITA
GDR,URS
ITA,URS
URS,SWE
URS,URS
SWE,URS
AUS,GBR
AUS,URS
GBR,URS
ESP,SWE
ESP,GDR
SWE,GDR
SWE,GDR
SWE,SWE
GDR,SWE
AUS,URS
AUS,URS
URS,URS
AUS,HUN
AUS,HUN
HUN,HUN
URS,URS
URS,HUN
URS,HUN
GDR,URS
GDR,GBR
URS,GBR
AUS,URS
AUS,URS
URS,URS
URS,URS
URS,URS
URS,URS
HUN,URS
HUN,URS
URS,URS
GBR,AUS
GBR,URS
AUS,URS
BRA,URS
BRA,GDR
URS,GDR
ROU,URS
ROU,BUL
URS,BUL
HUN,URS
HUN,YUG
URS,YUG
POL,URS
POL,GDR
URS,GDR
PRK,URS
PRK,PRK
URS,PRK
POL,CUB
POL,URS
CUB,URS
HUN,URS
HUN,BUL
URS,BUL
POL,URS
POL,BUL
URS,BUL
BUL,BUL
BUL,GDR
BUL,GDR
BUL,BUL
BUL,URS
BUL,URS
TCH,URS
TCH,BUL
URS,BUL
GDR,HUN
GDR,BUL
HUN,BUL
CUB,TCH
CUB,URS
TCH,URS
POL,URS
POL,HUN
URS,HUN
URS,ITA
URS,PRK
ITA,PRK
BUL,URS
BUL,POL
URS,POL
MGL,URS
MGL,PRK
URS,PRK
GRE,URS
GRE,BUL
URS,BUL
YUG,URS
YUG,BUL
URS,BUL
TCH,BUL
TCH,MGL
BUL,MGL
HUN,BUL
HUN,URS
BUL,URS
POL,URS
POL,GDR
URS,GDR
TCH,URS
TCH,BUL
URS,BUL
LBN,URS
LBN,BUL
URS,BUL
HUN,URS
HUN,ROU
URS,ROU
BUL,URS
BUL,HUN
URS,HUN
SWE,URS
SWE,POL
URS,POL
URS,GRE
URS,HUN
GRE,HUN
SWE,ROU
SWE,POL
ROU,POL
FIN,HUN
FIN,URS
HUN,URS
BUL,URS
BUL,POL
URS,POL
ROU,HUN
ROU,URS
HUN,URS
ROU,BUL
ROU,POL
BUL,POL
FIN,URS
FIN,URS
URS,URS
GDR,URS
GDR,GDR
URS,GDR
POL,URS
POL,GDR
URS,GDR
URS,URS
URS,GDR
URS,GDR
JAM,GDR
JAM,URS
GDR,URS
GDR,GDR
GDR,TCH
GDR,TCH
GBR,GDR
GBR,URS
GDR,URS
GBR,URS
GBR,GDR
URS,GDR
URS,URS
URS,URS
URS,URS
URS,GDR
URS,BUL
GDR,BUL
GDR,ITA
GDR,POL
ITA,POL
GDR,CUB
GDR,URS
CUB,URS
URS,URS
URS,GDR
URS,GDR
URS,URS
URS,URS
URS,URS
GDR,GDR
GDR,URS
GDR,URS
YUG,URS
YUG,BUL
URS,BUL
URS,GDR
URS,BUL
GDR,BUL
HUN,GDR
HUN,URS
GDR,URS
URS,GDR
URS,URS
GDR,URS
GDR,URS
GDR,GDR
URS,GDR
HUN,FRA
HUN,URS
FRA,URS
POL,FRA
POL,HUN
FRA,HUN
GDR,URS
GDR,ROU
URS,ROU
URS,ROU
URS,URS
ROU,URS
GDR,URS
GDR,ROU
GDR,URS
URS,ROU
URS,URS
ROU,URS
URS,ROU
URS,GDR
ROU,GDR
URS,GDR
URS,ROU
URS,GDR
URS,ROU
GDR,ROU
GDR,GDR
GDR,ROU
ROU,GDR
ROU,ROU
GDR,ROU
ROU,URS
ROU,GDR
URS,GDR
GDR,URS
GDR,YUG
URS,YUG
URS,ZIM
URS,TCH
ZIM,TCH
BUL,GDR
BUL,POL
GDR,POL
ROU,URS
ROU,GDR
URS,GDR
ROU,GDR
ROU,URS
GDR,URS
URS,GDR
URS,BUL
GDR,BUL
BUL,GDR
BUL,URS
GDR,URS
GDR,ROU
GDR,URS
ROU,URS
GDR,GDR
GDR,GDR
GDR,GDR
DEN,GDR
DEN,URS
GDR,URS
GDR,GDR
GDR,GDR
GDR,GDR
GDR,GDR
GDR,GDR
GDR,GDR
GDR,GDR
GDR,GDR
GDR,GDR
URS,URS
URS,URS
URS,URS
AUS,GDR
AUS,GDR
GDR,GDR
GDR,GDR
GDR,GDR
GDR,GDR
GDR,GDR
GDR,GDR
GDR,GDR
POL,GDR
POL,GBR
GDR,GBR
NED,GDR
NED,SWE
GDR,SWE
URS,GDR
URS,GBR
GDR,GBR
GDR,AUS
GDR,GDR
AUS,GDR
BUL,URS
BUL,GDR
URS,GDR
JPN,USA
JPN,USA
USA,USA
KEN,ITA
KEN,GBR
ITA,GBR
CAN,USA
CAN,USA
USA,USA
FIN,USA
FIN,USA
USA,USA
ESP,GBR
ESP,GBR
GBR,GBR
USA,USA
USA,USA
USA,USA
ITA,MEX
ITA,MEX
MEX,MEX
USA,KEN
USA,FRA
KEN,FRA
USA,USA
USA,CIV
USA,CIV
FRG,USA
FRG,USA
USA,USA
CAN,USA
CAN,JAM
USA,JAM
NGR,USA
NGR,GBR
USA,GBR
POR,MAR
POR,SUI
MAR,SUI
ITA,MEX
ITA,SWE
MEX,SWE
USA,BRA
USA,GBR
BRA,GBR
FRG,GBR
FRG,FRG
GBR,FRG
USA,FRG
USA,USA
FRG,USA
FRG,FIN
FRG,FRG
FIN,FRG
CHN,FRG
CHN,SWE
FRG,SWE
SWE,FIN
SWE,GBR
FIN,GBR
ITA,USA
ITA,AUS
USA,AUS
GBR,POR
GBR,IRL
POR,IRL
USA,FRA
USA,FRA
USA,USA
FRA,FRA
FRA,USA
FRA,USA
USA,ITA
USA,USA
ITA,USA
GBR,USA
GBR,USA
USA,USA
YUG,USA
YUG,ESP
USA,ESP
YUG,GBR
YUG,USA
YUG,ITA
GBR,USA
GBR,ITA
USA,ITA
VEN,ZAM
VEN,USA
VEN,ITA
ZAM,USA
ZAM,ITA
USA,ITA
KEN,TUR
KEN,USA
KEN,YUG
TUR,USA
TUR,YUG
USA,YUG
DOM,CAN
DOM,ITA
DOM,MEX
CAN,ITA
CAN,MEX
ITA,MEX
TUR,VEN
TUR,USA
TUR,NGR
VEN,USA
VEN,NGR
USA,NGR
KOR,CMR
KOR,USA
KOR,PUR
CMR,USA
CMR,PUR
USA,PUR
ROU,YUG
ROU,USA
ROU,THA
YUG,USA
YUG,THA
USA,THA
ITA,FIN
ITA,USA
ITA,KOR
FIN,USA
FIN,KOR
USA,KOR
FRA,FRG
FRA,USA
FRA,CAN
FRG,USA
FRG,CAN
USA,CAN
PUR,ALG
PUR,KOR
PUR,USA
ALG,KOR
ALG,USA
KOR,USA
USA,ALG
USA,YUG
USA,NZL
ALG,YUG
ALG,NZL
YUG,NZL
ITA,NED
ITA,USA
ITA,CAN
NED,USA
NED,CAN
USA,CAN
DEN,FRG
DEN,CAN
FRG,CAN
ROU,CAN
ROU,DEN
CAN,DEN
FRA,ROU
FRA,YUG
ROU,YUG
ESP,YUG
ESP,ROU
YUG,ROU
USA,NZL
USA,YUG
NZL,YUG
FRA,NZL
FRA,SWE
NZL,SWE
AUS,CAN
AUS,FRA
CAN,FRA
CAN,NZL
CAN,SWE
NZL,SWE
FRA,NZL
FRA,SWE
NZL,SWE
USA,ITA
USA,SUI
ITA,SUI
NOR,USA
NOR,CAN
USA,CAN
FRA,FRG
FRA,CAN
FRG,CAN
USA,USA
USA,FRG
USA,FRG
MEX,BEL
MEX,FRG
BEL,FRG
JPN,USA
JPN,USA
USA,USA
FRG,AUS
FRG,USA
AUS,USA
CHN,USA
CHN,USA
USA,USA
USA,USA
USA,CHN
USA,CHN
SUI,FRG
FRG,SUI
FRG,USA
FRG,GBR
USA,GBR
FRA,ITA
FRA,FRG
ITA,FRG
ITA,ITA
ITA,FRG
ITA,FRG
ROU,ITA
ROU,FRA
ITA,FRA
USA,FRA
USA,ITA
FRA,ITA
ITA,FRG
ITA,FRA
FRG,FRA
FRA,FRA
FRA,SWE
FRA,SWE
YUG,FRA
YUG,BRA
FRA,BRA
JPN,USA
JPN,CHN
USA,CHN
JPN,FRA
JPN,CHN
JPN,CHN
FRA,CHN
FRA,CHN
CHN,CHN
JPN,JPN
JPN,CHN
JPN,CHN
CHN,JPN
CHN,USA
JPN,USA
USA,USA
USA,JPN
USA,JPN
USA,CHN
USA,USA
CHN,USA
USA,JPN
USA,CHN
JPN,CHN
CHN,USA
CHN,JPN
CHN,CHN
USA,JPN
USA,CHN
JPN,CHN
ROU,YUG
ROU,FRG
YUG,FRG
GBR,PAK
GBR,FRG
PAK,FRG
CAN,KOR
CAN,JPN
CAN,FRA
KOR,JPN
KOR,FRA
JPN,FRA
GBR,USA
GBR,JPN
GBR,KOR
USA,JPN
USA,KOR
JPN,KOR
FRA,AUT
FRA,JPN
FRA,KOR
AUT,JPN
AUT,KOR
JPN,KOR
GBR,BRA
GBR,KOR
GBR,ITA
BRA,KOR
BRA,ITA
KOR,ITA
ROU,FRA
ROU,FRG
ROU,GBR
FRA,FRG
FRA,GBR
FRG,GBR
BRA,JPN
BRA,AUT
BRA,USA
JPN,AUT
JPN,USA
AUT,USA
ISL,FRG
ISL,KOR
ISL,BRA
FRG,KOR
FRG,BRA
KOR,BRA
ROU,FRG
ROU,JPN
ROU,EGY
FRG,JPN
FRG,EGY
JPN,EGY
USA,USA
FRG,USA
FRG,GBR
USA,GBR
ITA,ITA
ITA,SWE
ITA,SWE
FRA,ITA
FRA,USA
ITA,USA
NZL,GBR
NZL,USA
GBR,USA
USA,ITA
USA,ROU
ITA,ROU
DEN,NZL
DEN,USA
NZL,USA
NOR,ROU
NOR,ESP
ROU,ESP
YUG,USA
YUG,BEL
USA,BEL
AUS,CAN
AUS,USA
CAN,USA
CAN,FRG
CAN,AUS
FRG,AUS
CAN,FIN
CAN,FRG
FIN,FRG
FRA,ESP
FRA,USA
ESP,USA
CAN,NZL
CAN,USA
NZL,USA
CAN,USA
